rb_track_id,rb_track_name,rb_artists,rb_album,rb_genre,rb_file_type,rb_file_size_bytes,rb_duration_sec,rb_year_release,rb_average_bpm,rb_date_added,rb_playcount,rb_file_name,rb_tonality,rb_label,rb_extract_timestamp
491,Rampage (Original Mix),Bollmann,,Hard Techno,MP3,17242992,431,0,150.0,2023-09-04,1,Bollmann - Rampage (Original Mix),4A,,2025-12-12 14:53:56
492,Hooligans,Charlie Sparks (UK),,Hard Techno,MP3,14947350,373,0,147.0,2023-09-04,2,Charlie Sparks (UK) - Hooligans,4A,,2025-12-12 14:53:56
493,United We Scream,"Lacchesi, Leo Pol",,Hard Techno,MP3,14645375,366,0,145.0,2023-09-04,1,"Lacchesi, Leo Pol - United We Scream",3A,,2025-12-12 14:53:56
511,Don't Push It Too Far,Sweely,,"Deep Tech, Minimal",MP3,13604656,340,0,130.0,2023-12-12,2,Sweely - Don't Push It Too Far,7A,,2025-12-12 14:53:56
512,Osama (Claptone Remix Extended),"Zakes Bantwini & Kasango, Claptone",,House,MP3,11305881,282,0,125.0,2023-12-12,0,Zakes Bantwini & Kasango - Osama (Claptone Remix Extended),4A,,2025-12-12 14:53:56
513,Trilogy (Ft. Sabota),&ME,,Melodic House,MP3,18410142,460,0,122.0,2023-12-12,2,&ME Ft. Sabota - Trilogy,8A,,2025-12-12 14:53:56
514,Tzu-Mani,"Aldo Cadiz, Andre Butano",,Tech House,MP3,16593064,414,0,125.0,2023-12-12,3,"Aldo Cadiz, Andre Butano - Tzu-Mani",4B,,2025-12-12 14:53:56
515,Way Of Life,Chris Stussy,,"Deep Tech, Minimal",MP3,13939024,348,0,124.0,2023-12-12,0,Chris Stussy - Way Of Life,8A,,2025-12-12 14:53:56
516,"You & Me, Together (Original Mix)",Chris Stussy,,"Deep Tech, Minimal",MP3,14594175,364,0,127.0,2023-12-12,4,"Chris Stussy - You & Me, Together (Original Mix)",1A,,2025-12-12 14:53:56
517,Fever (Original Mix),Dimmish,,"Deep Tech, Minimal",MP3,15619220,390,0,128.0,2023-12-12,3,Dimmish - Fever,2A,,2025-12-12 14:53:56
518,Messan (Original Mix),Jansons,,House,MP3,14434305,360,0,128.0,2023-12-12,4,Jansons - Messan (Original Mix),8A,,2025-12-12 14:53:56
519,Fruit & Nut,Luke Hazell,,"Deep Tech, Minimal",MP3,20549048,513,0,129.0,2023-12-12,1,Luke Hazell - Fruit & Nut,6A,,2025-12-12 14:53:56
520,Downstream (Original Mix),"Makez, Life On Planets",,Funky House,MP3,16929522,423,0,130.0,2023-12-12,3,"Makez, Life On Planets - Downstream (Original Mix)",6B,,2025-12-12 14:53:56
522,Godfather's Dance (Original Mix),Andrew Meller,,Tech House,MP3,16060167,401,0,125.0,2024-01-10,3,Andrew Meller - Godfather's Dance (Original Mix),8A,,2025-12-12 14:53:56
523,Piscore (Original Mix),Cuartero,,Tech House,MP3,14765538,369,0,125.0,2024-01-10,0,Cuartero - Piscore (Original Mix),6A,,2025-12-12 14:53:56
524,That Jazz Feeling (Extended Mix),T.Markakis,,Deep House,MP3,13979776,349,0,122.99,2024-01-10,2,T.Markakis - That Jazz Feeling (Extended Mix),5A,,2025-12-12 14:53:56
525,Lua (Pippi Ciez Retake),Djamou Sangare & Idd Aziz,Lua,Afro House,AIFF,82412050,466,2021,117.0,2024-01-18,0,Djamou Sangare & Idd Aziz - Lua (Pippi Ciez Retake) [Inward Records],7A,Inward Records,2025-12-12 14:53:56
526,Power Back (Original Mix),Eddy M,2018 Ibiza Sampler,Tech House,MP3,14092793,350,2018,126.0,2024-01-18,0,Eddy M - Power Back (Original Mix),4A,Solid Grooves Records,2025-12-12 14:53:56
527,Ode Ireti (Nitefreak Remix) ,"EL-Jay, &friends, Oluwadamvic",,Afro House,AIFF,68422652,387,2022,120.0,2024-01-18,1,"EL-Jay, &friends, Oluwadamvic - Ode Ireti (Nitefreak Remix) [Hidden Hands]",1A,Hidden Hands,2025-12-12 14:53:56
528,Ode Ireti (Original Mix) ,"EL-Jay, &friends, Oluwadamvic",,Afro House,AIFF,60024802,339,2022,120.0,2024-01-18,0,"EL-Jay, &friends, Oluwadamvic - Ode Ireti (Original Mix) [Hidden Hands]",1A,Hidden Hands,2025-12-12 14:53:56
529,The Sun Can't Compare (My Life) [feat. IDA fLO] (Extended Mix),Francesco Poggi,The Sun Can't Compare (My Life) [feat. IDA fLO],Tech House,MP3,18103360,449,2021,126.0,2024-01-18,1,Francesco Poggi - The Sun Can't Compare (My Life) (Extended Mix) [Ft. IDA fLO] [Black Book Records],9A,Black Book Records,2025-12-12 14:53:56
530,Astron (Davi Remix) ,Hernan Cattaneo & Soundexile,Astron,Progressive House,AIFF,80545858,455,2018,122.0,2024-01-18,0,"Hernan Cattaneo, Soundexile - Astron (Davi Remix) [Sudbeat Music]",5A,Sudbeat Music,2025-12-12 14:53:56
531,Affogato (Original Mix) ,Jordan Brando & Luke Alessi,"N64, Affogato",Tech House,AIFF,58530424,331,2023,128.0,2024-01-18,3,Jordan Brando & Luke Alessi - Affogato (Original Mix) [White Label],10B,White Label,2025-12-12 14:53:56
532,Force (Original Mix),Laolu,Force EP,Afro House,AIFF,80275442,454,2020,120.0,2024-01-18,0,Laolu - Force (Original Mix) [Compost],12A,Compost,2025-12-12 14:53:56
533,Vio Ft. Maria Marquez,Ninetoes,Quarantine Love EP,Afro House,MP3,13003557,324,2020,122.0,2024-01-18,0,Ninetoes - Vio feat. Maria Marquez [Head To Toe],11A,Head To Toe,2025-12-12 14:53:56
534,Deep Musique (Rampa Remix),"Osunlade, Pastaboys",Rebirth 10 Remixed - Part One,Afro House,AIFF,85014882,480,2017,124.0,2024-01-18,0,"Osunlade, Pastaboys - Deep Musique (Rampa Remix) [Rebirth]",6A,Rebirth,2025-12-12 14:53:56
535,Sekater (Original Mix),Rafael Cerato,Sekater,Melodic Techno,AIFF,85609568,484,2022,120.0,2024-01-18,0,Rafael Cerato - Sekater (Original Mix) [Systematic Recordings],3A,Systematic Recordings,2025-12-12 14:53:56
536,Bimma,Rampa,Hall Of Violence EP,Afro House,AIFF,69242828,373,2017,124.0,2024-01-18,1,Rampa - Bimma [Innervisions],9A,Innervisions,2025-12-12 14:53:56
537,Newborn Soul,Rampa,Newborn Soul EP,Afro House,MP3,19473702,452,2015,120.0,2024-01-18,0,Rampa - Newborn Soul [Keinemusik],3A,Keinemusik,2025-12-12 14:53:56
538,Terrace ,Rampa,"Terrace, Garden",Afro House,AIFF,79709762,450,2019,124.0,2024-01-18,1,Rampa - Terrace  [Keinemusik],5A,Keinemusik,2025-12-12 14:53:56
539,The Church,Rampa,Monday Dreamin',Melodic House,AIFF,77647182,439,2021,123.0,2024-01-18,2,Rampa - The Church [CircoLoco Records],4A,CircoLoco Records,2025-12-12 14:53:56
540,Les Gout (Original Mix),"Rampa, chuala",Les Gout,Afro House,AIFF,71328980,404,2022,120.0,2024-01-18,1,"Rampa, chuala - Les Gout (Original Mix) [Keinemusik]",3A,Keinemusik,2025-12-12 14:53:56
541,Champion ,"Rampa, Sparrow & Barbossa",Champion,Afro House,AIFF,67369446,381,2023,121.0,2024-01-18,2,"Rampa, Sparrow & Barbossa - Champion  [VOD]",5A,VOD,2025-12-12 14:53:56
542,I Wanna Dance ,Rossi,Get On The Floor EP,"Deep Tech, Minimal",AIFF,65552232,371,2023,130.0,2024-01-18,1,Rossi. - I Wanna Dance  [Hot Creations],1A,Hot Creations,2025-12-12 14:53:56
543,Knock Knock,Rossi,I've Been Waiting.,"Deep Tech, Minimal",AIFF,61236796,346,0,129.0,2024-01-18,1,Rossi. - Knock Knock [Homegrown.],8A,Homegrown.,2025-12-12 14:53:56
544,Eyes (Rufus Du Sol VIP Edit),Rufus Du Sol,,Melodic Techno,MP3,20072428,499,2019,122.0,2024-01-18,0,RÜFÜS DU SOL - Eyes (RÜFÜS DU SOL VIP Edit) [Rose Avenue_Reprise],1A,Rose Avenue/Reprise,2025-12-12 14:53:56
545,Nothing On Me ,"Tabia, Maz (BR), MAXI MERAKI, APACHE (FR)",,Afro House,AIFF,78641622,445,2023,122.0,2024-01-18,1,"Tabia, Maz (BR), MAXI MERAKI, APACHE (FR) - Nothing On Me  [Abracadabra Music]",11A,Abracadabra Music,2025-12-12 14:53:56
546,Woods,&ME,Trilogy,Afro House,MP3,19232069,477,2015,122.0,2024-01-18,1,&ME - Woods [Keinemusik],9A,Keinemusik,2025-12-12 14:53:56
547,Ganesha Song,Adam Port,Ganesha Song EP,Afro House,AIFF,85145854,480,0,120.0,2024-01-18,0,Adam Port - Ganesha Song [Keinemusik],8A,Keinemusik,2025-12-12 14:53:56
548,Working For It (Ft. Jennifer Touch),Adam Port,Sonnenfinsternis Ep,Afro House,MP3,19236864,457,2016,122.0,2024-01-18,0,Adam Port - Working For It feat. Jennifer Touch [Keinemusik],8B,Keinemusik,2025-12-12 14:53:56
549,Forms of Love,Adam Port & Alan Dixon,Forms of Love,Melodic House,AIFF,69948892,363,0,122.0,2024-01-18,0,"Adam Port, Alan Dixon - Forms of Love [Keinemusik]",6B,Keinemusik,2025-12-12 14:53:56
550,Retrida ,Angelov,Cabora EP,Melodic Techno,AIFF,88360788,499,2019,123.0,2024-01-18,0,Angelov - Retrida  [Diynamic],4A,Diynamic,2025-12-12 14:53:56
551,Your Voice (Adam Port Remix) ,AWEN & Caiiro,Your Voice,Afro House,AIFF,76825058,434,2023,122.0,2024-01-18,1,AWEN & Caiiro - Your Voice (Adam Port Remix) [Madorasindahouse Records],11A,Madorasindahouse Records,2025-12-12 14:53:56
552,Mind Control,Ben Sterling,Danger / Mind Control,"Deep Tech, Minimal",MP3,15166026,375,2019,128.0,2024-01-18,2,Ben Sterling - Mind Control [Edible],6A,Edible,2025-12-12 14:53:56
553,Beso (Fruta Fresca) (Extended Mix),"Carlos Vives, Wakyin",,Afro House,MP3,15782664,391,2023,124.0,2024-01-18,3,"Carlos Vives, Wakyin - Beso (Fruta Fresca Extended Mix) [Astralwerks]",3A,Astralwerks,2025-12-12 14:53:56
554,One By One (DJ Angelos Remix) ,"Diplo, Andhim, Elderbrook",One By One (The Remixes),Melodic House,AIFF,40272998,228,2021,120.0,2024-01-18,0,"Diplo, Andhim, Elderbrook - One By One (DJ Angelos Remix) [Higher Ground (Mad Decent)]",11A,Higher Ground (Mad Decent),2025-12-12 14:53:56
555,Point Of No Return (Extended Mix),"Adam Port, Monolink",Point Of No Return,Melodic Techno,AIFF,69742078,394,2023,122.0,2024-01-19,0,"Adam Port, Monolink - Point Of No Return (Extended Mix) [Afterlife Records]",8A,Afterlife Records,2025-12-12 14:53:56
556,No Regrets (Original Mix) ,Adamant (IT),Voyager 01,Melodic Techno,AIFF,70591926,399,2020,125.0,2024-01-19,0,Adamant (IT) - No Regrets (Original Mix) [ATLANT],8A,ATLANT,2025-12-12 14:53:56
557,Rollox,Adriatique,Rollox EP,Melodic Techno,MP3,15085235,377,2014,124.0,2024-01-19,0,Adriatique - Rollox,8B,,2025-12-12 14:53:56
558,Tribe,Alan Fitzpatrick,Tribe,Techno,MP3,13844608,346,2015,128.0,2024-01-19,0,Alan Fitzpatrick - Tribe,1A,,2025-12-12 14:53:56
559,Planeta ,ARTBAT,Planeta EP,Melodic Techno,AIFF,75454544,427,0,122.0,2024-01-19,0,Artbat - Planeta  [Diynamic],12A,Diynamic,2025-12-12 14:53:56
560,Real Lies feat. Discern (Original Mix),Bedouin,Ride into the Unknown EP,Melodic Techno,MP3,22039189,546,2016,120.0,2024-01-19,0,Bedouin - Real Lies feat. Discern (Original Mix) [Cityfox],8A,Cityfox,2025-12-12 14:53:56
561,Foolish,Black Circle,Deep House 2022,Melodic House,AIFF,88493566,501,2022,123.0,2024-01-19,1,Black Circle - Foolish [RADIANT.],5A,RADIANT.,2025-12-12 14:53:56
562,It's All Over,Colyn,Unity,Melodic Techno,AIFF,81512846,461,2020,125.0,2024-01-19,0,Colyn - It's All Over [Afterlife Records],3A,Afterlife Records,2025-12-12 14:53:56
563,The Future Is the Past,Colyn,Stil vor Talent Berlin: Koepi,Melodic Techno,AIFF,78575770,444,2020,126.0,2024-01-19,1,Colyn - The Future Is the Past [Stil Vor Talent],3A,Stil Vor Talent,2025-12-12 14:53:56
564,Message,Dosem,Streetout EP,Melodic House,MP3,15312137,376,2014,123.0,2024-01-19,0,Dosem - Message [Suara],2A,Suara,2025-12-12 14:53:56
565,A Further Existence (Digital Only),Enrico Sangiuliano,Biomorph,Techno,MP3,19453039,483,2018,129.0,2024-01-19,0,Enrico Sangiuliano - A Further Existence (Digital Only) [Drumcode],11A,Drumcode,2025-12-12 14:53:56
566,Hidden T (Original Mix),Enrico Sangiuliano,Biomorph,Techno,MP3,18843529,468,2018,126.0,2024-01-19,0,Enrico Sangiuliano - Hidden T (Original Mix) [Drumcode],6A,Drumcode,2025-12-12 14:53:56
567,Next Life (Original Mix),Franky Wah,"Next Life , Nightfall",Melodic Techno,MP3,14055289,348,2019,127.0,2024-01-19,0,Franky Wah - Next Life (Original Mix) [Shen],6A,Shen,2025-12-12 14:53:56
568,Hollow Lane,Future Self,Tour De Traum XX,Melodic Techno,MP3,20623008,510,2020,123.0,2024-01-19,0,Future Self - Hollow Lane [Traum],7A,Traum,2025-12-12 14:53:56
569,Bob Fossil (Original Mix) ,"Gab Rhome, Mark Alow",Bob Fossil,Melodic House,AIFF,80452364,455,2019,115.0,2024-01-19,0,"Gab Rhome, Mark Alow - Bob Fossil (Original Mix) [Bar 25 Music]",7A,Bar 25 Music,2025-12-12 14:53:56
570,Copenhagen ,Giorgia Angiuli,In a Pink Bubble (23 Nov 2018),Melodic Techno,AIFF,61076614,345,2018,122.0,2024-01-19,0,Giorgia Angiuli - Copenhagen  [Stil Vor Talent],6A,Stil Vor Talent,2025-12-12 14:53:56
571,All Voices (Jose Tabarez Remix) ,Kazko,All Voices (06 Aug 2021),Melodic House,AIFF,85304970,481,2021,118.0,2024-01-19,0,Kazko - All Voices (Jose Tabarez Remix) [Bevel Rec],9A,Bevel Rec,2025-12-12 14:53:56
572,Sunflakes (Original Mix),Khen,Pollen Spreader - EP,Progressive House,MP3,24524347,611,2015,122.0,2024-01-19,0,Khen - Sunflakes (Original Mix) [microCastle],1A,microCastle,2025-12-12 14:53:56
573,Magia (feat. Franchino),Mathame,Unity,Melodic Techno,AIFF,65812900,372,2020,126.0,2024-01-19,0,Mathame - Magia (feat. Franchino) [Afterlife Records],4A,Afterlife Records,2025-12-12 14:53:56
574,Around (Solomun Vox),"Noir, Haze, Solomun",Defected presents Most Rated Miami Classics,Deep House,MP3,16914652,418,2016,115.0,2024-01-19,0,"Noir, Haze, Solomun - Around (Solomun Vox) [Defected]",3B,Defected,2025-12-12 14:53:56
575,Planet9 (Original Mix) ,Pan-Pot,Keid,Techno,AIFF,82309312,466,2020,130.0,2024-01-19,0,Pan-Pot - Planet9 (Original Mix) [Second State],2A,Second State,2025-12-12 14:53:56
576,Dungeon Freak Feat. Daddy Dino,Patrick Topping,Dungeon Freak EP,Techno,MP3,15738630,390,2019,128.0,2024-01-19,0,Patrick Topping - Dungeon Freak Feat. Daddy Dino [Trick],11A,Trick,2025-12-12 14:53:56
577,Frisk (Original Mix),"Patrick Topping, Kevin Saunderson",Frisk,Techno,MP3,7683315,191,2020,128.0,2024-01-19,0,"Patrick Topping, Kevin Saunderson - Frisk (Original Mix) [KMS Records]",1A,KMS Records,2025-12-12 14:53:56
578,Moth To A Flame (Adriatique Remix),"Swedish House Mafia, Adriatique, The Weeknd",Moth To A Flame,Afro House,MP3,15657111,390,2022,120.0,2024-01-19,1,"Swedish House Mafia, Adriatique, The Weeknd - Moth To A Flame (Adriatique Remix) [Republic Records]",5A,Republic Records,2025-12-12 14:53:56
580,North Star (Original Mix),Tale Of Us,North Star / Silent Space,Melodic Techno,MP3,18654737,465,2015,124.0,2024-01-19,0,Tale Of Us - North Star (Original Mix),3A,,2025-12-12 14:53:56
581,Astral,Tale Of Us & Mind Against,Astral,Melodic Techno,MP3,16213787,402,2015,124.0,2024-01-19,0,Tale Of Us & Mind Against - Astral [Life & Death],10A,Life & Death,2025-12-12 14:53:56
582,Marea (We've Lost Dancing) (Original Mix),"The Blessed Madonna, Fred again..",Marea (We've Lost Dancing),Melodic House,MP3,11464882,285,2021,123.0,2024-01-19,0,"The Blessed Madonna, Fred again.. - Marea (We've Lost Dancing Original Mix) [Atlantic Records UK]",4A,Atlantic Records UK,2025-12-12 14:53:56
583,Not Alone,Time,Not Alone,Melodic House,MP3,16234298,404,2015,120.0,2024-01-19,0,Time - Not Alone [Voyeur],8A,Voyeur,2025-12-12 14:53:56
584,Hypnotised (Extended Mix),Tinlicker & Dosem,Hypnotised / I Can Feel,Progressive House,AIFF,68102246,385,2021,125.0,2024-01-19,0,Tinlicker & Dosem - Hypnotised (Extended Mix) [Anjunadeep],2A,Anjunadeep,2025-12-12 14:53:56
585,Asi Me Gustas,Carloh,Asi Me Gustas,Tech House,MP3,17537024,437,2021,125.0,2024-01-20,1,Carloh - Asi Me Gustas [BANDIDOS],12B,BANDIDOS,2025-12-12 14:53:56
586,Latino's House Gang,Carloh,Latinos House Gang EP,Tech House,MP3,17601317,438,2020,125.0,2024-01-20,1,Carloh - Latino's House Gang [South Of Saturn],2A,South Of Saturn,2025-12-12 14:53:56
587,Ven A Bailar (Original Mix) ,Carloh,Ven A Bailar (22 May 2020),Tech House,AIFF,77483044,438,2020,127.0,2024-01-20,1,Carloh - Ven A Bailar (Original Mix) [BANDIDOS],1A,BANDIDOS,2025-12-12 14:53:56
588,Wirakchuro (Andes House Extended Mix) ,Carloh,Latino EP,Tech House,AIFF,68232028,385,2019,126.0,2024-01-20,1,Carloh - Wirakchuro (Andes House Extended Mix) [Saved Records],4B,Saved Records,2025-12-12 14:53:56
589,Voltage (Original Mix) ,Charles D (USA),Voltage (09 Mar 2020),Techno,AIFF,80727388,456,2020,128.0,2024-01-20,1,Charles D (USA) - Voltage (Original Mix) [Fierce Animal Recordings],2A,Fierce Animal Recordings,2025-12-12 14:53:56
590,Toma Dale ,Classmatic,Toma Dale,Tech House,AIFF,57181613,323,2022,129.0,2024-01-20,1,Classmatic - Toma Dale  [Hot Creations],8A,Hot Creations,2025-12-12 14:53:56
591,When House Takes a Journey,GW Harrison,Now or Never EP,House,MP3,17090373,422,2017,124.0,2024-01-20,0,GW Harrison - When House Takes a Journey [ABODE Records],6B,ABODE Records,2025-12-12 14:53:56
592,Yourself,Hot Since 82,Yourself,Deep House,MP3,17541644,438,2016,123.0,2024-01-20,1,Hot Since 82 - Yourself [Knee Deep In Sound],8A,Knee Deep In Sound,2025-12-12 14:53:56
593,Sober Hallucinations,Jack Walker,"Simply Deep Tech, Vol. 01","Deep Tech, Minimal",MP3,16095232,401,2022,132.0,2024-01-20,0,Jack Walker - Sober Hallucinations [LW Recordings],4A,LW Recordings,2025-12-12 14:53:56
594,LondON (Original Mix),Jay Lumen,LondON EP,Techno,MP3,18969448,472,2015,125.0,2024-01-20,0,Jay Lumen - LondON (Original Mix) [100% Pure],8A,100% Pure,2025-12-12 14:53:56
595,La Danza (Extended Mix),John Summit,Defected presents Most Rated Ibiza 2022,Tech House,MP3,13655445,339,2022,126.0,2024-01-20,0,John Summit - La Danza (Extended Mix) [Defected],12A,Defected,2025-12-12 14:53:56
596,Mitad y Mitad (Andres Campo Remix),"Kaseo, Andres Campo, Najwa",Mitad y Mitad,Techno,MP3,16862201,420,2020,128.0,2024-01-20,0,"Kaseo, Andres Campo, Najwa - Mitad y Mitad (Andres Campo Remix) [Rap Solo]",3B,Rap Solo,2025-12-12 14:53:56
597,Escape feat. Hayla (John Summit Extended Mix) ,"Kaskade, deadmau5, Kx5",Escape feat. Hayla (John Summit Mix),House,AIFF,54877704,310,2022,126.0,2024-01-20,0,"Kaskade, deadmau5, Kx5 - Escape feat. Hayla (John Summit Extended Mix) [mau5trap]",7A,mau5trap,2025-12-12 14:53:56
598,Moving All Around (Jumpin') (John Summit Remix) ,"Kim English, Schak",Moving All Around (Jumpin') (John Summit Remix),Tech House,AIFF,58945348,333,2023,128.0,2024-01-20,0,"Kim English, Schak - Moving All Around (Jumpin' John Summit Remix) [Trick]",3A,Trick,2025-12-12 14:53:56
599,ITALIA NO RAVE ,KOKO.IT,ITALIA 2000,House,AIFF,48740960,275,2023,130.0,2024-01-20,0,KOKO.IT - ITALIA NO RAVE  [Shall Not Fade],3A,Shall Not Fade,2025-12-12 14:53:56
600,Panarea 80,KOKO.IT,ITALIA 2000,House,AIFF,65105562,368,0,126.0,2024-01-20,2,KOKO.IT - Panarea 80 [Shall Not Fade],1A,Shall Not Fade,2025-12-12 14:53:56
601,Caracas Way,Manybeat,Afro Latin from Caracas,Latin House,MP3,17403904,432,2022,122.0,2024-01-20,1,Manybeat - Caracas Way [Xumba Recordings],5A,Xumba Recordings,2025-12-12 14:53:56
602,Mamasota,Manybeat,Afro Latin from Caracas,Latin House,MP3,13998080,347,2022,123.0,2024-01-20,0,Manybeat - Mamasota [Xumba Recordings],2B,Xumba Recordings,2025-12-12 14:53:56
603,The Story Continues (Extended Mix),Marco Lys,The Story Continues,Tech House,AIFF,81410130,460,2017,125.0,2024-01-20,1,Marco Lys - The Story Continues (Extended Mix) [Bambossa Records],10A,Bambossa Records,2025-12-12 14:53:56
604,Who Dares To Believe In Me (Extended Mix),"Marco Lys, Plaster Hands",Who Dares To Believe In Me,House,MP3,18529775,460,2019,125.0,2024-01-20,2,"Marco Lys, Plaster Hands - Who Dares To Believe In Me (Extended Mix) [Bambossa]",8A,Bambossa,2025-12-12 14:53:56
605,Prohphecy (Amelie Lens Remix),Mathame,Loophole,Techno,MP3,19607487,488,2016,128.0,2024-01-20,0,Mathame - Prohphecy (Amelie Lens Remix) [ARDOR Music],11A,ARDOR Music,2025-12-12 14:53:56
606,Garden Of Groove ,Michael Bibi,Garden Of Groove EP,Tech House,AIFF,76564396,433,2019,124.0,2024-01-20,0,Michael Bibi - Garden Of Groove  [Repopulate Mars],11A,Repopulate Mars,2025-12-12 14:53:56
607,Natural Root (Original Mix),Michael Bibi,Natural Root EP,Tech House,AIFF,70623990,399,2017,124.0,2024-01-20,0,Michael Bibi - Natural Root (Original Mix) [Lost Records],8A,Lost Records,2025-12-12 14:53:56
608,Deutsche Welle ,Pan-Pot,Radio Berlin - EP,Techno,AIFF,73419626,415,2019,130.0,2024-01-20,0,Pan-Pot - Deutsche Welle  [Second State],1B,Second State,2025-12-12 14:53:56
609,Hexagon (Original Mix),Ramon Tapia,Truesoul,Techno,AIFF,73594196,416,2017,125.0,2024-01-20,1,Ramon Tapia - Hexagon (Original Mix) [Truesoul],3A,Truesoul,2025-12-12 14:53:56
610,For This ,"Rampa, Chiara Noriko",Hand in Hand EP,Afro House,AIFF,78825440,410,2019,122.0,2024-01-20,0,"Rampa, Chiara Noriko - For This  [Keinemusik]",1A,Keinemusik,2025-12-12 14:53:56
611,Joys (Nic Fanciulli Club Re-Edit) ,Roberto Surace,Joys (Remixes),House,AIFF,69961922,396,2020,125.0,2024-01-20,0,Roberto Surace - Joys (Nic Fanciulli Club Re-Edit) [Defected],7B,Defected,2025-12-12 14:53:56
612,House Is All I Need,Sidney Charles,Best of 2016,House,MP3,16182929,402,2016,124.0,2024-01-20,3,Sidney Charles - House Is All I Need,6A,,2025-12-12 14:53:56
613,Sun Came Up (Extended Mix) ,"Sofi Tukker, John Summit",Sun Came Up,House,AIFF,63611206,360,2021,124.0,2024-01-20,0,"Sofi Tukker, John Summit - Sun Came Up (Extended Mix) [Ultra]",8A,Ultra,2025-12-12 14:53:56
614,Sun Came Up (Claptone Extended Mix),"Sofi Tukker, John Summit, Claptone",Sun Came Up,House,MP3,15734398,391,2021,124.0,2024-01-20,0,"SOFI TUKKER, John Summit, Claptone - Sun Came Up (Claptone Extended Mix) [Ultra Records]",8A,Ultra Records,2025-12-12 14:53:56
615,Atlas,Space 92,Atlas,Techno,AIFF,79308204,444,2021,132.0,2024-01-20,0,Space 92 - Atlas [Filth on Acid],11A,Filth on Acid,2025-12-12 14:53:56
616,Another Earth (Original Mix),Tale Of Us,Another Earth,Melodic Techno,MP3,13842819,345,2013,123.0,2024-01-20,0,Tale Of Us - Another Earth (Original Mix) [Minus],1A,Minus,2025-12-12 14:53:56
617,Alone (Extended Mix) ,Tate Flowers,Alone EP,Tech House,AIFF,67091724,379,2022,128.0,2024-01-20,0,Tate Flowers - Alone (Extended Mix) [Ole White],4A,Ole White,2025-12-12 14:53:56
618,Amnesia (Extended Mix) ,Tate Flowers,Alone EP (09 Dec 2022),Tech House,AIFF,66387192,375,2022,128.0,2024-01-20,3,Tate Flowers - Amnesia (Extended Mix) [Ole White],8A,Ole White,2025-12-12 14:53:56
619,Sauvignon ,Toman,Waves EP,"Deep Tech, Minimal",AIFF,71368242,404,2019,124.0,2024-01-20,3,Toman - Sauvignon  [PIV],6A,PIV,2025-12-12 14:53:56
620,Hoya feat. Tunde International (Original Mix),"Vanco, Tunde International",Hoya,Afro House,MP3,17473612,433,2023,120.0,2024-01-20,0,"Vanco, Tunde International - Hoya (Ft. Tunde International) (Original Mix) [ALGRA II]",2A,ALGRA II,2025-12-12 14:53:56
621,Origo (Original Mix) ,Adana Twins,Dots And Pearls 6,Melodic House,AIFF,74251954,420,2020,125.0,2024-01-20,0,Adana Twins - Origo (Original Mix) [Cocoon Recordings],4A,Cocoon Recordings,2025-12-12 14:53:56
622,Help (Extended Mix),ANOTR,Help EP,"Deep Tech, Minimal",AIFF,82154678,465,2017,124.0,2024-01-20,2,ANOTR - Help (Extended Mix) [NO ART],11A,NO ART,2025-12-12 14:53:56
623,What is House (Original Mix),ANOTR,What Is House,Tech House,MP3,14477313,358,2016,124.0,2024-01-20,0,ANOTR - What is House (Original Mix) [AVOTRE],1A,AVOTRE,2025-12-12 14:53:56
624,Tataki,Argy,Tataki,Melodic Techno,AIFF,57896338,327,2022,122.0,2024-01-20,0,Argy - Tataki [Afterlife Records],7A,Afterlife Records,2025-12-12 14:53:56
625,Pantheon (Extended Mix),"Argy, Goom Gum",Pantheon,Melodic Techno,AIFF,67465366,382,2023,120.0,2024-01-20,0,"Argy, Goom Gum - Pantheon (Extended Mix) [Afterlife Records]",7A,Afterlife Records,2025-12-12 14:53:56
626,Hungry For The Power (Jamie Jones Ridge Street Remix),"Azari And III, Jamie Jones",Hungry For The Power,Deep House,MP3,16310179,406,2012,124.0,2024-01-20,0,"Azari And III, Jamie Jones - Hungry For The Power (Jamie Jones Ridge Street Remix) [Turbo Recordings]",8A,Turbo Recordings,2025-12-12 14:53:56
627,Nobody's Fool,ANOTR,Mighty Kingdom EP,Tech House,MP3,17259772,430,2016,125.0,2024-06-02,0,ANOTR - Nobody's Fool [DFTD],6A,,2025-12-12 14:53:56
628,Summer In The Studio (Extended Mix),ANOTR,Summer In The Studio,House,AIFF,76859498,435,2018,126.0,2024-06-02,4,ANOTR - Summer In The Studio (Extended Mix) [NO ART],4A,NO ART,2025-12-12 14:53:56
629,Cash For Love (Extended Mix) ,Carlita,Cash For Love (26 Jan 2024),House,AIFF,69156566,391,2023,125.0,2024-06-02,2,Carlita - Cash For Love (Extended Mix) [CircoLoco Records],12A,CircoLoco Records,2025-12-12 14:53:56
630,Planet Zero,Dimmish,Planet Zero EP,"Deep Tech, Minimal",AIFF,74330608,420,2021,128.0,2024-06-02,3,Dimmish - Planet Zero [Locus],2A,Locus,2025-12-12 14:53:56
631,Troll (Original Mix),Dimmish,Lunar EP,"Deep Tech, Minimal",MP3,18619847,462,2019,126.0,2024-06-02,3,Dimmish - Troll (Original Mix) [Solid Grooves Records],1A,,2025-12-12 14:53:56
